Tokens,Labels
"['The', 'dramatic', 'cliffs', 'of', 'Roraima', 'are', 'often', 'hidden', 'beneath', 'a', 'thick', 'blanket', 'of', 'mist', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Matterhorn', 'pierces', 'the', 'sky', 'with', 'its', 'jagged', 'peaks', ',', 'a', 'challenge', 'to', 'all', 'who', 'attempt', 'it', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Colorado', ""'"", 's', 'Pikes', 'Peak', 'is', 'a', 'popular', 'destination', ',', 'offering', 'stunning', 'views', 'of', 'the', 'Rockies', '.']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kinabalu', 'rises', 'above', 'the', 'jungles', 'of', 'Borneo', ',', 'offering', 'a', 'unique', 'climbing', 'experience', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'biblical', 'stories', 'surrounding', 'Ararat', 'have', 'fascinated', 'explorers', 'for', 'generations', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Erupting', 'frequently', ',', 'Etna', 'is', 'one', 'of', 'the', 'most', 'active', 'volcanoes', 'in', 'the', 'world', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['North', 'Africa', ""'"", 's', 'highest', 'peak', ',', 'Toubkal', ',', 'provides', 'a', 'stunning', 'view', 'of', 'the', 'Atlas', 'Mountains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'mythological', 'home', 'of', 'the', 'gods', ',', 'Olympus', ',', 'continues', 'to', 'inspire', 'awe', 'and', 'wonder', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Climbers', 'have', 'long', 'sought', 'to', 'conquer', 'the', 'frozen', 'slopes', 'of', 'McKinley', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
"['Erebus', 'is', 'an', 'active', 'volcano', 'that', 'dominates', 'the', 'landscape', 'of', 'Antarctica', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Nestled', 'in', 'California', ',', 'Shasta', 'is', 'a', 'favorite', 'among', 'avid', 'hikers', 'and', 'nature', 'lovers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'snow', '-', 'capped', 'peak', 'of', 'Hood', 'stood', 'out', 'against', 'the', 'deep', 'blue', 'sky', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['St', '.', 'Helens', ',', 'notorious', 'for', 'its', 'devastating', 'eruption', 'in', '1980', ',', 'remains', 'an', 'imposing', 'figure', '.']","['B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Table', 'Mountain', 'offers', 'panoramic', 'views', 'over', 'Cape', 'Town', 'and', 'the', 'surrounding', 'ocean', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Adams', 'is', 'often', 'overlooked', ',', 'but', 'it', 'stands', 'as', 'one', 'of', 'the', 'tallest', 'in', 'the', 'Cascades', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'sprawling', 'landscape', 'below', 'Baker', 'stretches', 'as', 'far', 'as', 'the', 'eye', 'can', 'see', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hawaii', ""'"", 's', 'Mauna', 'Kea', 'is', 'sacred', 'to', 'the', 'native', 'Hawaiians', ',', 'rising', 'majestically', 'from', 'the', 'ocean', '.']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'lava', 'flows', 'of', 'Mauna', 'Loa', 'remind', 'visitors', 'of', 'the', 'Earth', ""'"", 's', 'raw', ',', 'volcanic', 'power', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ngauruhoe', 'is', 'often', 'recognized', 'by', 'its', 'role', 'in', 'popular', 'culture', ',', 'but', 'it', 'remains', 'a', 'natural', 'wonder', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Tasman', 'and', 'its', 'neighbor', 'Aoraki', 'dominate', 'the', 'Southern', 'Alps', 'of', 'New', 'Zealand', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'glaciers', 'of', 'Ruapehu', 'shimmered', 'in', 'the', 'early', 'morning', 'sun', ',', 'a', 'sight', 'to', 'behold', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'New', 'Zealanders', ',', 'Aoraki', 'holds', 'a', 'special', 'place', ',', 'deeply', 'embedded', 'in', 'M', '?', 'ori', 'traditions', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'climb', 'to', 'the', 'summit', 'of', 'Kosciuszko', 'is', 'both', 'scenic', 'and', 'relatively', 'easy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Whitney', 'casts', 'a', 'long', 'shadow', 'across', 'the', 'Sierra', 'Nevada', 'range', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Papua', 'New', 'Guinea', ""'"", 's', 'highest', 'peak', ',', 'Wilhelm', ',', 'offers', 'breathtaking', 'views', 'of', 'the', 'island', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Taranaki', ""'"", 's', 'symmetrical', 'cone', 'is', 'often', 'compared', 'to', 'Mount', 'Fuji', 'for', 'its', 'beauty', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['Ngauruhoe', ""'"", 's', 'volcanic', 'cone', 'is', 'still', 'active', ',', 'a', 'reminder', 'of', 'nature', ""'"", 's', 'untamed', 'power', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hagen', 'looms', 'over', 'the', 'dense', 'rainforests', 'of', 'Papua', 'New', 'Guinea', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Climbing', 'Wilhelm', 'is', 'a', 'spiritual', 'journey', 'for', 'many', 'of', 'the', 'local', 'indigenous', 'people', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bali', ""'"", 's', 'Batur', 'is', 'a', 'popular', 'spot', 'for', 'sunrise', 'hikes', ',', 'offering', 'stunning', 'views', 'over', 'the', 'island', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sinabung', 'erupts', 'frequently', ',', 'casting', 'ash', 'over', 'the', 'surrounding', 'farmlands', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Tambora', ""'"", 's', 'eruption', 'in', '1815', 'had', 'global', 'climatic', 'consequences', ',', 'changing', 'weather', 'patterns', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'fiery', 'temper', 'of', 'Merapi', 'has', 'made', 'it', 'one', 'of', 'Indonesia', ""'"", 's', 'most', 'dangerous', 'volcanoes', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['As', 'the', 'highest', 'volcano', 'in', 'Indonesia', ',', 'Semeru', 'is', 'a', 'mecca', 'for', 'climbers', 'and', 'adventurers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Agung', 'holds', 'spiritual', 'significance', 'for', 'the', 'Balinese', ',', 'standing', 'tall', 'over', 'the', 'island', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Rinjani', 'offers', 'a', 'challenging', 'climb', ',', 'but', 'the', 'view', 'from', 'the', 'top', 'is', 'worth', 'every', 'step', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kerinci', 'is', 'surrounded', 'by', 'lush', 'rainforests', ',', 'making', 'it', 'a', 'biodiversity', 'hotspot', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'crater', 'of', 'Bromo', 'spews', 'sulfurous', 'gases', ',', 'a', 'testament', 'to', 'its', 'active', 'nature', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Fansipan', 'is', 'the', 'highest', 'peak', 'in', 'Vietnam', ',', 'and', 'its', 'views', 'are', 'nothing', 'short', 'of', 'spectacular', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Uganda', ""'"", 's', 'Elgon', 'is', 'a', 'massive', 'extinct', 'volcano', ',', 'offering', 'scenic', 'treks', 'through', 'dense', 'forests', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Kenya', 'rises', 'steeply', 'from', 'the', 'surrounding', 'plains', ',', 'capped', 'with', 'glaciers', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'snow', '-', 'covered', 'peaks', 'of', 'Stanley', 'dominate', 'the', 'Rwenzori', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O']"
"['Speke', 'offers', 'a', 'remote', 'and', 'challenging', 'climb', ',', 'rewarding', 'adventurers', 'with', 'breathtaking', 'vistas', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Uganda', ""'"", 's', 'Elgon', 'is', 'a', 'giant', ',', 'extinct', 'shield', 'volcano', 'with', 'unique', 'geological', 'formations', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'glaciers', 'of', 'the', 'Rwenzori', 'Mountains', 'are', 'rapidly', 'receding', 'due', 'to', 'climate', 'change', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Karisimbi', 'is', 'one', 'of', 'the', 'most', 'iconic', 'volcanoes', 'in', 'the', 'Virunga', 'range', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Nyiragongo', 'is', 'infamous', 'for', 'its', 'deadly', 'lava', 'lake', ',', 'one', 'of', 'the', 'few', 'in', 'the', 'world', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rugged', 'landscape', 'around', 'Bisoke', 'is', 'home', 'to', 'some', 'of', 'the', 'last', 'mountain', 'gorillas', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Muhabura', 'rises', 'steeply', 'from', 'the', 'plains', ',', 'a', 'lone', 'sentinel', 'watching', 'over', 'the', 'Virunga', 'range', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gahinga', 'is', 'a', 'dormant', 'volcano', ',', 'but', 'its', 'slopes', 'are', 'still', 'rich', 'in', 'wildlife', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'steep', 'ascent', 'to', 'the', 'summit', 'of', 'Elgon', 'tests', 'the', 'endurance', 'of', 'even', 'seasoned', 'trekkers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Towering', 'over', 'West', 'Africa', ',', 'Cameroon', 'is', 'an', 'iconic', 'landmark', 'visible', 'for', 'miles', 'around', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Cape', 'Town', ""'"", 's', 'Table', 'Mountain', 'is', 'not', 'only', 'a', 'natural', 'wonder', 'but', 'also', 'a', 'cultural', 'symbol', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'remote', 'peaks', 'of', 'Jebel', 'Toubkal', 'in', 'Morocco', 'are', 'a', 'must', 'for', 'experienced', 'trekkers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Standing', 'atop', 'Sinai', ',', 'you', 'can', 'almost', 'feel', 'the', 'weight', 'of', 'history', 'surrounding', 'the', 'mountain', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rugged', 'terrain', 'of', 'Denali', 'is', 'a', 'challenge', ',', 'even', 'for', 'the', 'most', 'experienced', 'climbers', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bali', ""'"", 's', 'Gunung', 'Agung', 'is', 'sacred', 'to', 'the', 'Balinese', ',', 'rising', 'majestically', 'from', 'the', 'horizon', '.']","['O', 'O', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Annapurna', 'Circuit', ',', 'with', 'Annapurna', 'towering', 'overhead', ',', 'is', 'one', 'of', 'the', 'world', ""'"", 's', 'best', 'treks', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mera', 'Peak', 'is', 'often', 'a', 'stepping', 'stone', 'for', 'climbers', 'aiming', 'for', 'higher', 'Himalayan', 'peaks', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Towering', 'over', 'the', 'landscape', ',', 'Damavand', 'is', 'the', 'highest', 'volcano', 'in', 'Asia', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Germany', ""'"", 's', 'Zugspitze', 'is', 'a', 'popular', 'destination', 'for', 'both', 'skiers', 'and', 'mountaineers', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Triglav', 'holds', 'a', 'special', 'place', 'in', 'the', 'hearts', 'of', 'Slovenians', ',', 'being', 'their', 'national', 'symbol', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Khuiten', 'offers', 'stunning', 'views', 'over', 'the', 'Mongolian', 'and', 'Chinese', 'borders', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Biblical', 'stories', 'surround', 'Ararat', ',', 'with', 'some', 'believing', 'it', 'to', 'be', 'the', 'final', 'resting', 'place', 'of', 'Noah', ""'"", 's', 'Ark', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Europe', ""'"", 's', 'highest', 'peak', ',', 'Elbrus', ',', 'challenges', 'climbers', 'with', 'its', 'unpredictable', 'weather', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'remote', 'Belukha', 'stands', 'as', 'the', 'highest', 'mountain', 'in', 'Siberia', ',', 'an', 'adventurer', ""'"", 's', 'dream', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Chersky', 'Mountains', 'offer', 'a', 'glimpse', 'into', 'the', 'remote', 'wilderness', 'of', 'Russia', ""'"", 's', 'Far', 'East', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['South', 'Africa', ""'"", 's', 'Njesuthi', 'dominates', 'the', 'Drakensberg', 'range', 'with', 'its', 'towering', 'heights', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Dufourspitze', 'is', 'the', 'tallest', 'peak', 'in', 'the', 'Swiss', 'Alps', ',', 'standing', 'majestically', 'above', 'Zermatt', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rugged', 'peaks', 'of', 'Grossglockner', 'are', 'a', 'sight', 'to', 'behold', ',', 'towering', 'above', 'Austria', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Weisshorn', 'is', 'one', 'of', 'the', 'most', 'striking', 'mountains', 'in', 'the', 'Alps', ',', 'with', 'its', 'sharp', 'ridges', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'volcanic', 'cone', 'of', 'Etna', 'is', 'constantly', 'reshaping', 'the', 'landscape', 'with', 'its', 'eruptions', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'dramatic', 'cliffs', 'of', 'Fitz', 'Roy', 'draw', 'rock', 'climbers', 'from', 'around', 'the', 'globe', ',', 'testing', 'their', 'limits', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gunung', 'Rinjani', ""'"", 's', 'crater', 'lake', 'shimmers', 'in', 'the', 'dawn', 'light', ',', 'surrounded', 'by', 'volcanic', 'peaks', '.']","['B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Indonesia', ""'"", 's', 'Kerinci', 'offers', 'stunning', 'views', 'of', 'Sumatra', ""'"", 's', 'rainforests', 'from', 'its', 'summit', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'smoke', 'rising', 'from', 'Merapi', 'is', 'a', 'constant', 'reminder', 'of', 'the', 'mountain', ""'"", 's', 'volatile', 'nature', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Climbing', 'Tambora', 'is', 'a', 'journey', 'through', 'history', ',', 'as', 'its', 'eruption', 'in', '1815', 'shaped', 'the', 'modern', 'world', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'jagged', 'ridges', 'of', 'Semeru', 'loom', 'ominously', 'over', 'Java', ',', 'their', 'volcanic', 'past', 'evident', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Agung', ""'"", 's', 'sacred', 'status', 'in', 'Bali', 'adds', 'spiritual', 'significance', 'to', 'any', 'trek', 'up', 'its', 'slopes', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Rinjani', 'dominates', 'Lombok', ""'"", 's', 'landscape', ',', 'drawing', 'adventurers', 'from', 'across', 'the', 'globe', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bromo', ""'"", 's', 'active', 'crater', 'continues', 'to', 'fascinate', 'scientists', 'and', 'tourists', 'alike', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Fansipan', ',', 'often', 'shrouded', 'in', 'mist', ',', 'offers', 'spectacular', 'views', 'of', 'Vietnam', ""'"", 's', 'northern', 'landscape', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Elgon', ""'"", 's', 'caves', ',', 'formed', 'by', 'ancient', 'lava', 'flows', ',', 'are', 'a', 'key', 'feature', 'of', 'its', 'geological', 'history', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kenya', ""'"", 's', 'glaciated', 'peaks', 'stand', 'out', 'starkly', 'against', 'the', 'dry', 'African', 'plains', 'below', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Climbing', 'the', 'rugged', 'slopes', 'of', 'Stanley', 'requires', 'technical', 'skills', 'and', 'endurance', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Towering', 'over', 'Uganda', ',', 'Speke', 'challenges', 'mountaineers', 'with', 'its', 'steep', ',', 'icy', 'terrain', '.']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Rwenzori', 'Mountains', 'are', 'known', 'for', 'their', 'lush', 'rainforests', 'and', 'glacial', 'peaks', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Karisimbi', ',', 'a', 'dormant', 'volcano', ',', 'offers', 'stunning', 'views', 'over', 'the', 'Virunga', 'Mountains', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'molten', 'lava', 'lake', 'of', 'Nyiragongo', 'draws', 'thrill', '-', 'seekers', 'and', 'scientists', 'alike', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bisoke', ""'"", 's', 'volcanic', 'slopes', 'are', 'home', 'to', 'a', 'variety', 'of', 'unique', 'wildlife', 'species', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Muhabura', 'stands', 'tall', 'on', 'the', 'horizon', ',', 'its', 'conical', 'shape', 'a', 'symbol', 'of', 'stability', 'in', 'the', 'region', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Gahinga', ""'"", 's', 'gentle', 'slopes', 'provide', 'a', 'sanctuary', 'for', 'wildlife', 'and', 'trekkers', 'alike', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'forests', 'surrounding', 'Elgon', 'are', 'a', 'biodiversity', 'hotspot', ',', 'home', 'to', 'rare', 'species', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Standing', 'tall', 'over', 'Cameroon', ',', 'Mount', 'Cameroon', 'is', 'an', 'active', 'volcano', 'and', 'a', 'significant', 'cultural', 'symbol', 'for', 'the', 'local', 'people', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Table', 'Mountain', ',', 'with', 'its', 'flat', '-', 'topped', 'summit', ',', 'offers', 'sweeping', 'views', 'over', 'Cape', 'Town', 'and', 'the', 'Atlantic', 'Ocean', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Jebel', 'Toubkal', ',', 'the', 'highest', 'peak', 'in', 'North', 'Africa', ',', 'is', 'a', 'favorite', 'destination', 'for', 'trekkers', 'exploring', 'the', 'Atlas', 'Mountains', '.']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
